CustomerName: Niklas Kulmala, AccountNumber: 2, TransactionId: 810, Amount20236.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hedda Olsson, AccountNumber: 3277, TransactionId: 52107, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hedda Olsson, AccountNumber: 3277, TransactionId: 58873, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hedda Olsson, AccountNumber: 3277, TransactionId: 66390, Amount24981.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hedda Olsson, AccountNumber: 3277, TransactionId: 74008, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hedda Olsson, AccountNumber: 3277, TransactionId: 81518, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hedda Olsson, AccountNumber: 3277, TransactionId: 89224, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hedda Olsson, AccountNumber: 3277, TransactionId: 97182, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 6356, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 9013, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 12197, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 15865, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 20067, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 25014, Amount24981.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 32215, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 39870, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 45664, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 52107, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 58873, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 66390, Amount24981.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 74008, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 81518, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 89224, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jesper Thygesen, AccountNumber: 3277, TransactionId: 97182, Amount16654.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mira Huovinen, AccountNumber: 3306, TransactionId: 23387, Amount17793.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mira Huovinen, AccountNumber: 3306, TransactionId: 64011, Amount17793.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 2340, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 3721, Amount22998.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 5664, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 8163, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 11206, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 14712, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 18779, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 23362, Amount22998.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 29690, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 38152, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 43786, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 50097, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 56745, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 63977, Amount22998.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 71776, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 79194, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 86797, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Piia Ollanketo, AccountNumber: 3316, TransactionId: 94699, Amount15332.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 12077, Amount21769.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 15727, Amount21769.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 19892, Amount21769.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 24801, Amount32653.50,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 31867, Amount21769.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 39646, Amount21769.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 45412, Amount21769.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 51836, Amount21769.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 58584, Amount21769.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 66091, Amount32653.50,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 73729, Amount21769.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 81215, Amount21769.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 88920, Amount21769.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Karolina Mårtensson, AccountNumber: 3323, TransactionId: 96872, Amount21769.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 1599, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 2659, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 4213, Amount33912.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 6310, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 8954, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 12131, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 15788, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 19962, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 24893, Amount33912.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 32024, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 39740, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 45516, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 51955, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 58714, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 66217, Amount33912.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 73852, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 81346, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 89052, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Armas Lassila, AccountNumber: 3367, TransactionId: 97003, Amount22608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Felix Hermansen, AccountNumber: 3370, TransactionId: 23907, Amount35782.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Felix Hermansen, AccountNumber: 3370, TransactionId: 30536, Amount23855.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Felix Hermansen, AccountNumber: 3370, TransactionId: 38723, Amount23855.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Felix Hermansen, AccountNumber: 3370, TransactionId: 44414, Amount23855.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Felix Hermansen, AccountNumber: 3370, TransactionId: 50760, Amount23855.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Felix Hermansen, AccountNumber: 3370, TransactionId: 57436, Amount23855.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Felix Hermansen, AccountNumber: 3370, TransactionId: 64789, Amount35782.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Felix Hermansen, AccountNumber: 3370, TransactionId: 72519, Amount23855.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Felix Hermansen, AccountNumber: 3370, TransactionId: 79952, Amount23855.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Felix Hermansen, AccountNumber: 3370, TransactionId: 87580, Amount23855.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Felix Hermansen, AccountNumber: 3370, TransactionId: 95511, Amount23855.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 807, Amount24784.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 1756, Amount45670.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 1794, Amount47773.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 2007, Amount256.10,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 2040, Amount39176.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 2912, Amount34624.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 3547, Amount34115.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 4440, Amount16919.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 4441, Amount48015.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 4521, Amount17031.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 6196, Amount25282.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 6397, Amount49018.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 6783, Amount30563.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 6878, Amount13569.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 7806, Amount49260.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 7838, Amount14624.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 7880, Amount11877.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 8819, Amount23611.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 9069, Amount16644.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 9376, Amount37920.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 14152, Amount37921.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 15949, Amount32531.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 16618, Amount49046.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 18257, Amount33767.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 33784, Amount38767.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 67813, Amount23297.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 74447, Amount20380.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 82955, Amount44018.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 84257, Amount147.10,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Terhi Koho, AccountNumber: 3374, TransactionId: 88235, Amount47289.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 385, Amount44162.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 6613, Amount18704.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 8904, Amount27103.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 9297, Amount35784.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 9576, Amount19616.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 14514, Amount27139.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 16092, Amount20904.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 16197, Amount8454.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 16485, Amount18939.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 20536, Amount30669.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 26196, Amount35450.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 44054, Amount22829.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 44573, Amount21762.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 46456, Amount17522.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 59677, Amount37330.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 63121, Amount25507.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 67036, Amount41477.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jonatan Samuelsson, AccountNumber: 3424, TransactionId: 67349, Amount39192.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lilly Hoffmann, AccountNumber: 3505, TransactionId: 14589, Amount23621.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lilly Hoffmann, AccountNumber: 3505, TransactionId: 18639, Amount23621.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lilly Hoffmann, AccountNumber: 3505, TransactionId: 23202, Amount35431.50,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lilly Hoffmann, AccountNumber: 3505, TransactionId: 29438, Amount23621.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lilly Hoffmann, AccountNumber: 3505, TransactionId: 37970, Amount23621.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lilly Hoffmann, AccountNumber: 3505, TransactionId: 43591, Amount23621.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lilly Hoffmann, AccountNumber: 3505, TransactionId: 49891, Amount23621.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lilly Hoffmann, AccountNumber: 3505, TransactionId: 56534, Amount23621.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lilly Hoffmann, AccountNumber: 3505, TransactionId: 63740, Amount35431.50,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lilly Hoffmann, AccountNumber: 3505, TransactionId: 71557, Amount23621.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lilly Hoffmann, AccountNumber: 3505, TransactionId: 78971, Amount23621.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lilly Hoffmann, AccountNumber: 3505, TransactionId: 86567, Amount23621.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lilly Hoffmann, AccountNumber: 3505, TransactionId: 94458, Amount23621.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 82, Amount23323.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 3531, Amount16658.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 29437, Amount43175.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 34966, Amount36993.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 36451, Amount281.10,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 38475, Amount42014.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 40226, Amount35858.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 40703, Amount47608.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 40804, Amount17310.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 44654, Amount30929.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 44913, Amount48837.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 46898, Amount49089.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 48167, Amount284.60,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 53386, Amount45549.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 54634, Amount169.20,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 59217, Amount19742.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 59464, Amount46302.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 59957, Amount18816.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 74705, Amount40870.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 75059, Amount31660.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 75120, Amount45936.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 85767, Amount37517.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 85919, Amount13585.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 87564, Amount49453.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Malou Ek, AccountNumber: 3510, TransactionId: 97363, Amount37797.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Clara Brandt, AccountNumber: 3538, TransactionId: 10882, Amount23528.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Clara Brandt, AccountNumber: 3538, TransactionId: 11223, Amount400.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Clara Brandt, AccountNumber: 3538, TransactionId: 14350, Amount23528.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Clara Brandt, AccountNumber: 3538, TransactionId: 18379, Amount23528.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Clara Brandt, AccountNumber: 3538, TransactionId: 22889, Amount35292.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Clara Brandt, AccountNumber: 3538, TransactionId: 28994, Amount23528.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Clara Brandt, AccountNumber: 3538, TransactionId: 37649, Amount23528.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Clara Brandt, AccountNumber: 3538, TransactionId: 43256, Amount23528.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Clara Brandt, AccountNumber: 3538, TransactionId: 49532, Amount23528.00,  Country: Finland, DetectedAt: 5/12/2025 2:25:49 AM
