CustomerName: Arvid Saariaho, AccountNumber: 31, TransactionId: 57756, Amount15043.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Julius Stubberud, AccountNumber: 2880, TransactionId: 72622, Amount17287.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Julius Stubberud, AccountNumber: 2880, TransactionId: 80060, Amount17287.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Julius Stubberud, AccountNumber: 2880, TransactionId: 87693, Amount17287.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Julius Stubberud, AccountNumber: 2880, TransactionId: 95628, Amount17287.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 8413, Amount38445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 9370, Amount24451.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 17113, Amount30804.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 18061, Amount234.20,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 28764, Amount23499.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 39925, Amount17684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 43019, Amount28994.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 45140, Amount43396.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 45959, Amount49123.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 52575, Amount32290.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 56137, Amount19605.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 59197, Amount41075.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 59355, Amount40350.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 70745, Amount23165.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 75423, Amount39334.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 78027, Amount169.10,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 78524, Amount42274.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 85743, Amount38103.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 86461, Amount35640.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 89859, Amount21495.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Onni Rinne, AccountNumber: 2938, TransactionId: 98713, Amount29186.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 49975, Amount31181.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 56939, Amount15127.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 59244, Amount36916.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 59788, Amount23037.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 62974, Amount31203.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 64204, Amount34667.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 68021, Amount35002.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 70167, Amount10695.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 69347, Amount200.20,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 72602, Amount43253.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 73595, Amount25848.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 73597, Amount20733.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 75334, Amount28113.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 76720, Amount360.20,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 82727, Amount44983.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 82983, Amount25656.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 84268, Amount269.20,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 95606, Amount28957.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sarah Egeland, AccountNumber: 2959, TransactionId: 96727, Amount25788.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mille Bech, AccountNumber: 2987, TransactionId: 14608, Amount23549.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mille Bech, AccountNumber: 2987, TransactionId: 18656, Amount23549.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mille Bech, AccountNumber: 2987, TransactionId: 23222, Amount35323.50,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mille Bech, AccountNumber: 2987, TransactionId: 29476, Amount23549.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mille Bech, AccountNumber: 2987, TransactionId: 38009, Amount23549.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mille Bech, AccountNumber: 2987, TransactionId: 43622, Amount23549.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mille Bech, AccountNumber: 2987, TransactionId: 49925, Amount23549.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mille Bech, AccountNumber: 2987, TransactionId: 56573, Amount23549.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mille Bech, AccountNumber: 2987, TransactionId: 63780, Amount35323.50,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mille Bech, AccountNumber: 2987, TransactionId: 71597, Amount23549.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mille Bech, AccountNumber: 2987, TransactionId: 79012, Amount23549.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mille Bech, AccountNumber: 2987, TransactionId: 86611, Amount23549.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mille Bech, AccountNumber: 2987, TransactionId: 94504, Amount23549.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Sanna Kristiansen, AccountNumber: 2996, TransactionId: 64505, Amount20343.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 778, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 1522, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 2550, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 4045, Amount31110.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 6105, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 8706, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 11837, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 15453, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 19579, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 24413, Amount31110.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 31270, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 39213, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 44954, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 51342, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 58059, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 65491, Amount31110.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 73156, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 80631, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 88306, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jon Lind, AccountNumber: 3026, TransactionId: 96226, Amount20740.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andy Löfgren, AccountNumber: 3042, TransactionId: 15155, Amount15208.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andy Löfgren, AccountNumber: 3042, TransactionId: 19263, Amount15208.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andy Löfgren, AccountNumber: 3042, TransactionId: 23979, Amount22812.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andy Löfgren, AccountNumber: 3042, TransactionId: 30651, Amount15208.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andy Löfgren, AccountNumber: 3042, TransactionId: 38800, Amount15208.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andy Löfgren, AccountNumber: 3042, TransactionId: 44497, Amount15208.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andy Löfgren, AccountNumber: 3042, TransactionId: 50851, Amount15208.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andy Löfgren, AccountNumber: 3042, TransactionId: 57527, Amount15208.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andy Löfgren, AccountNumber: 3042, TransactionId: 64895, Amount22812.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andy Löfgren, AccountNumber: 3042, TransactionId: 72616, Amount15208.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andy Löfgren, AccountNumber: 3042, TransactionId: 80052, Amount15208.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andy Löfgren, AccountNumber: 3042, TransactionId: 87686, Amount15208.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Andy Löfgren, AccountNumber: 3042, TransactionId: 95618, Amount15208.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 3785, Amount62168.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 5760, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 8283, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 11337, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 14849, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 18942, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 23571, Amount62168.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 30005, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 38375, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 44030, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 50351, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 57014, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 64286, Amount62168.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 72049, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 79481, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 87088, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kimi Hietalahti, AccountNumber: 3050, TransactionId: 95003, Amount41445.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jamie Jansson, AccountNumber: 3091, TransactionId: 24368, Amount23952.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jamie Jansson, AccountNumber: 3091, TransactionId: 31193, Amount15968.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jamie Jansson, AccountNumber: 3091, TransactionId: 39160, Amount15968.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jamie Jansson, AccountNumber: 3091, TransactionId: 44901, Amount15968.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jamie Jansson, AccountNumber: 3091, TransactionId: 51290, Amount15968.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jamie Jansson, AccountNumber: 3091, TransactionId: 58000, Amount15968.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jamie Jansson, AccountNumber: 3091, TransactionId: 65414, Amount23952.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jamie Jansson, AccountNumber: 3091, TransactionId: 73093, Amount15968.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jamie Jansson, AccountNumber: 3091, TransactionId: 80563, Amount15968.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jamie Jansson, AccountNumber: 3091, TransactionId: 88230, Amount15968.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jamie Jansson, AccountNumber: 3091, TransactionId: 96151, Amount15968.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jenny Löfgren, AccountNumber: 3094, TransactionId: 31575, Amount15383.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jenny Löfgren, AccountNumber: 3094, TransactionId: 39453, Amount15383.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jenny Löfgren, AccountNumber: 3094, TransactionId: 45213, Amount15383.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jenny Löfgren, AccountNumber: 3094, TransactionId: 51610, Amount15383.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jenny Löfgren, AccountNumber: 3094, TransactionId: 58340, Amount15383.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jenny Löfgren, AccountNumber: 3094, TransactionId: 65820, Amount23074.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jenny Löfgren, AccountNumber: 3094, TransactionId: 73456, Amount15383.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jenny Löfgren, AccountNumber: 3094, TransactionId: 80937, Amount15383.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jenny Löfgren, AccountNumber: 3094, TransactionId: 88642, Amount15383.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Jenny Löfgren, AccountNumber: 3094, TransactionId: 96576, Amount15383.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 5905, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 8439, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 11535, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 15085, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 19194, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 23896, Amount31026.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 30510, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 38706, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 44397, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 50738, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 57413, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 64763, Amount31026.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 72497, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 79926, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 87554, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ritva Berglund, AccountNumber: 3096, TransactionId: 95486, Amount20684.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 4299, Amount36658.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 6415, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 9094, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 12300, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 15978, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 20193, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 25176, Amount36658.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 32449, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 40041, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 45845, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 52294, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 59070, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 66601, Amount36658.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 74216, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 81719, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 89442, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Willy Fredriksson, AccountNumber: 3210, TransactionId: 97419, Amount24439.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 11114, Amount20611.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 14612, Amount20611.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 18658, Amount20611.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 23224, Amount30916.50,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 29485, Amount20611.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 38014, Amount20611.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 43625, Amount20611.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 49931, Amount20611.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 56578, Amount20611.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 63789, Amount30916.50,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 71606, Amount20611.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 79020, Amount20611.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 86615, Amount20611.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Jacobsen, AccountNumber: 3220, TransactionId: 94509, Amount20611.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Esa-Pekka Niskavaara, AccountNumber: 3258, TransactionId: 5357, Amount17829.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Esa-Pekka Niskavaara, AccountNumber: 3258, TransactionId: 9188, Amount30949.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Esa-Pekka Niskavaara, AccountNumber: 3258, TransactionId: 54150, Amount20512.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Esa-Pekka Niskavaara, AccountNumber: 3258, TransactionId: 56466, Amount37002.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Esa-Pekka Niskavaara, AccountNumber: 3258, TransactionId: 66135, Amount21707.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Esa-Pekka Niskavaara, AccountNumber: 3258, TransactionId: 82625, Amount16023.00,  Country: Norway, DetectedAt: 5/12/2025 2:25:49 AM
