CustomerName: Milton Öberg, AccountNumber: 15, TransactionId: 14614, Amount17065.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ane Hvidsten, AccountNumber: 2991, TransactionId: 37769, Amount22360.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ane Hvidsten, AccountNumber: 2991, TransactionId: 43386, Amount22360.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ane Hvidsten, AccountNumber: 2991, TransactionId: 49674, Amount22360.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ane Hvidsten, AccountNumber: 2991, TransactionId: 56290, Amount22360.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ane Hvidsten, AccountNumber: 2991, TransactionId: 63472, Amount33540.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ane Hvidsten, AccountNumber: 2991, TransactionId: 71294, Amount22360.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ane Hvidsten, AccountNumber: 2991, TransactionId: 78697, Amount22360.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ane Hvidsten, AccountNumber: 2991, TransactionId: 86285, Amount22360.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Ane Hvidsten, AccountNumber: 2991, TransactionId: 94169, Amount22360.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mimir Karlsen, AccountNumber: 3001, TransactionId: 7889, Amount30830.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mimir Karlsen, AccountNumber: 3001, TransactionId: 16706, Amount17519.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mimir Karlsen, AccountNumber: 3001, TransactionId: 69646, Amount98.70,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mimir Karlsen, AccountNumber: 3001, TransactionId: 70000, Amount23085.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Noa Arvidsson, AccountNumber: 3003, TransactionId: 46012, Amount17890.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 270, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 708, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 1428, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 2417, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 3843, Amount33678.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 5829, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 8357, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 11427, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 14953, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 19061, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 23723, Amount33678.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 30242, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 38526, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 44202, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 50522, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 57199, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 64503, Amount33678.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 72252, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 79699, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 87306, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Camilla Steffensen, AccountNumber: 3007, TransactionId: 95226, Amount22452.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anni Järvi-Laturi, AccountNumber: 3017, TransactionId: 87627, Amount19194.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anni Järvi-Laturi, AccountNumber: 3017, TransactionId: 88307, Amount4000.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anni Järvi-Laturi, AccountNumber: 3017, TransactionId: 95559, Amount19194.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nadja Åberg, AccountNumber: 3042, TransactionId: 15155, Amount15208.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nadja Åberg, AccountNumber: 3042, TransactionId: 19263, Amount15208.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nadja Åberg, AccountNumber: 3042, TransactionId: 23979, Amount22812.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nadja Åberg, AccountNumber: 3042, TransactionId: 30651, Amount15208.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nadja Åberg, AccountNumber: 3042, TransactionId: 38800, Amount15208.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nadja Åberg, AccountNumber: 3042, TransactionId: 44497, Amount15208.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nadja Åberg, AccountNumber: 3042, TransactionId: 50851, Amount15208.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nadja Åberg, AccountNumber: 3042, TransactionId: 57527, Amount15208.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nadja Åberg, AccountNumber: 3042, TransactionId: 64895, Amount22812.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nadja Åberg, AccountNumber: 3042, TransactionId: 72616, Amount15208.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nadja Åberg, AccountNumber: 3042, TransactionId: 80052, Amount15208.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nadja Åberg, AccountNumber: 3042, TransactionId: 87686, Amount15208.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nadja Åberg, AccountNumber: 3042, TransactionId: 95618, Amount15208.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kasper Idsø, AccountNumber: 3053, TransactionId: 24775, Amount19354.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kasper Idsø, AccountNumber: 3053, TransactionId: 66054, Amount19354.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Olivia Lien, AccountNumber: 3112, TransactionId: 82248, Amount30719.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Marie Danielsen, AccountNumber: 3160, TransactionId: 71345, Amount23003.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Marie Danielsen, AccountNumber: 3160, TransactionId: 78746, Amount23003.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Marie Danielsen, AccountNumber: 3160, TransactionId: 86336, Amount23003.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Marie Danielsen, AccountNumber: 3160, TransactionId: 94220, Amount23003.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Judith Olofsson, AccountNumber: 3166, TransactionId: 14218, Amount21538.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Judith Olofsson, AccountNumber: 3166, TransactionId: 15336, Amount25107.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Judith Olofsson, AccountNumber: 3166, TransactionId: 19453, Amount17259.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Judith Olofsson, AccountNumber: 3166, TransactionId: 20057, Amount5998.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Judith Olofsson, AccountNumber: 3166, TransactionId: 20368, Amount24257.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Judith Olofsson, AccountNumber: 3166, TransactionId: 25340, Amount21387.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Judith Olofsson, AccountNumber: 3166, TransactionId: 49747, Amount27501.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Judith Olofsson, AccountNumber: 3166, TransactionId: 56989, Amount24019.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Judith Olofsson, AccountNumber: 3166, TransactionId: 63904, Amount45056.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Judith Olofsson, AccountNumber: 3166, TransactionId: 72931, Amount19757.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Judith Olofsson, AccountNumber: 3166, TransactionId: 95313, Amount15662.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Lie, AccountNumber: 3223, TransactionId: 26335, Amount26028.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Lie, AccountNumber: 3223, TransactionId: 27456, Amount10.60,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Lie, AccountNumber: 3223, TransactionId: 50998, Amount41984.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Lie, AccountNumber: 3223, TransactionId: 65771, Amount40491.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Lie, AccountNumber: 3223, TransactionId: 85840, Amount33560.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martin Lie, AccountNumber: 3223, TransactionId: 90478, Amount29373.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 1734, Amount37304.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 1805, Amount35947.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 4673, Amount15434.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 4701, Amount18335.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 6696, Amount26520.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 6864, Amount28663.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 14308, Amount22681.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 26444, Amount31550.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 27875, Amount102.80,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 34882, Amount24616.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 40254, Amount17808.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 40386, Amount18326.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 43181, Amount34952.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 52550, Amount17415.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 72638, Amount42089.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 75151, Amount23724.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 82732, Amount43341.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 90221, Amount18300.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Mohammad Opsahl, AccountNumber: 3260, TransactionId: 90449, Amount7020.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 1734, Amount37304.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 1805, Amount35947.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 4673, Amount15434.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 4701, Amount18335.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 6696, Amount26520.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 6864, Amount28663.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 14308, Amount22681.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 26444, Amount31550.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 27875, Amount102.80,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 34882, Amount24616.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 40254, Amount17808.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 40386, Amount18326.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 43181, Amount34952.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 52550, Amount17415.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 72638, Amount42089.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 75151, Amount23724.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 82732, Amount43341.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 90221, Amount18300.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Anniina Kapanen, AccountNumber: 3260, TransactionId: 90449, Amount7020.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alec Isaksson, AccountNumber: 3267, TransactionId: 24464, Amount18447.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Alec Isaksson, AccountNumber: 3267, TransactionId: 65567, Amount18447.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lærke Mogensen, AccountNumber: 3307, TransactionId: 57634, Amount41749.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lærke Mogensen, AccountNumber: 3307, TransactionId: 97258, Amount24548.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Lærke Mogensen, AccountNumber: 3307, TransactionId: 97259, Amount1500.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aira Kurri, AccountNumber: 3309, TransactionId: 23385, Amount22954.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aira Kurri, AccountNumber: 3309, TransactionId: 29717, Amount15303.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aira Kurri, AccountNumber: 3309, TransactionId: 38176, Amount15303.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aira Kurri, AccountNumber: 3309, TransactionId: 43811, Amount15303.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aira Kurri, AccountNumber: 3309, TransactionId: 50120, Amount15303.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aira Kurri, AccountNumber: 3309, TransactionId: 56772, Amount15303.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aira Kurri, AccountNumber: 3309, TransactionId: 64012, Amount22954.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aira Kurri, AccountNumber: 3309, TransactionId: 71810, Amount15303.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aira Kurri, AccountNumber: 3309, TransactionId: 79224, Amount15303.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aira Kurri, AccountNumber: 3309, TransactionId: 86828, Amount15303.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Aira Kurri, AccountNumber: 3309, TransactionId: 94730, Amount15303.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Abdullahi Johnsen, AccountNumber: 3315, TransactionId: 1060180, Amount23400.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Abdullahi Johnsen, AccountNumber: 3315, TransactionId: 1060181, Amount23400.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Abdullahi Johnsen, AccountNumber: 3315, TransactionId: 1060179, Amount23400.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 12077, Amount21769.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 15727, Amount21769.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 19892, Amount21769.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 24801, Amount32653.50,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 31867, Amount21769.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 39646, Amount21769.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 45412, Amount21769.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 51836, Amount21769.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 58584, Amount21769.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 66091, Amount32653.50,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 73729, Amount21769.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 81215, Amount21769.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 88920, Amount21769.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Emily Bak, AccountNumber: 3323, TransactionId: 96872, Amount21769.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Pasi Niemi, AccountNumber: 3327, TransactionId: 3572, Amount16382.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Pasi Niemi, AccountNumber: 3327, TransactionId: 22870, Amount16382.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Pasi Niemi, AccountNumber: 3327, TransactionId: 63262, Amount16382.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martti Okkonen, AccountNumber: 3354, TransactionId: 23615, Amount15528.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Martti Okkonen, AccountNumber: 3354, TransactionId: 64357, Amount15528.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 1599, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 2659, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 4213, Amount33912.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 6310, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 8954, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 12131, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 15788, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 19962, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 24893, Amount33912.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 32024, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 39740, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 45516, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 51955, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 58714, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 66217, Amount33912.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 73852, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 81346, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 89052, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Severi Hurmerinta, AccountNumber: 3367, TransactionId: 97003, Amount22608.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Kewin Jansson, AccountNumber: 3378, TransactionId: 63385, Amount18412.50,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Hassan Åberg, AccountNumber: 3378, TransactionId: 63385, Amount18412.50,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nor Bergström, AccountNumber: 3408, TransactionId: 15093, Amount20521.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nor Bergström, AccountNumber: 3408, TransactionId: 19201, Amount20521.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nor Bergström, AccountNumber: 3408, TransactionId: 23906, Amount30782.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nor Bergström, AccountNumber: 3408, TransactionId: 30530, Amount20521.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nor Bergström, AccountNumber: 3408, TransactionId: 38720, Amount20521.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nor Bergström, AccountNumber: 3408, TransactionId: 44411, Amount20521.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
CustomerName: Nor Bergström, AccountNumber: 3408, TransactionId: 50755, Amount20521.00,  Country: Sweden, DetectedAt: 5/12/2025 2:25:49 AM
